检测时间,检测日期,班次,SKU,流水号,结果,缺陷详情,缺陷数
2026/5/28 14:02:31,2026-05-28,早班,11111112,641,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:30,2026-05-28,早班,11111112,640,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:30,2026-05-28,早班,11111112,639,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:30,2026-05-28,早班,11111112,638,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:30,2026-05-28,早班,11111112,637,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:30,2026-05-28,早班,11111112,636,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:29,2026-05-28,早班,11111112,635,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:29,2026-05-28,早班,11111112,634,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:29,2026-05-28,早班,11111112,633,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:29,2026-05-28,早班,11111112,632,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:29,2026-05-28,早班,11111112,631,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:28,2026-05-28,早班,11111112,630,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:28,2026-05-28,早班,11111112,629,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:28,2026-05-28,早班,11111112,628,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:28,2026-05-28,早班,11111112,627,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:28,2026-05-28,早班,11111112,626,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:27,2026-05-28,早班,11111112,625,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:27,2026-05-28,早班,11111112,624,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:27,2026-05-28,早班,11111112,623,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:27,2026-05-28,早班,11111112,622,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:27,2026-05-28,早班,11111112,621,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:26,2026-05-28,早班,11111112,620,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:26,2026-05-28,早班,11111112,619,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:26,2026-05-28,早班,11111112,618,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:26,2026-05-28,早班,11111112,617,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:26,2026-05-28,早班,11111112,616,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:25,2026-05-28,早班,11111112,615,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:25,2026-05-28,早班,11111112,614,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:25,2026-05-28,早班,11111112,613,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:25,2026-05-28,早班,11111112,612,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:25,2026-05-28,早班,11111112,611,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:24,2026-05-28,早班,11111112,610,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:24,2026-05-28,早班,11111112,609,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:24,2026-05-28,早班,11111112,608,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:24,2026-05-28,早班,11111112,607,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:24,2026-05-28,早班,11111112,606,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:23,2026-05-28,早班,11111112,605,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:23,2026-05-28,早班,11111112,604,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:23,2026-05-28,早班,11111112,603,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:23,2026-05-28,早班,11111112,602,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:23,2026-05-28,早班,11111112,601,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:22,2026-05-28,早班,11111112,600,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:22,2026-05-28,早班,11111112,599,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:22,2026-05-28,早班,11111112,598,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:22,2026-05-28,早班,11111112,597,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:22,2026-05-28,早班,11111112,596,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:21,2026-05-28,早班,11111112,595,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:21,2026-05-28,早班,11111112,594,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:21,2026-05-28,早班,11111112,593,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:21,2026-05-28,早班,11111112,592,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:21,2026-05-28,早班,11111112,591,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:20,2026-05-28,早班,11111112,590,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:20,2026-05-28,早班,11111112,589,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:20,2026-05-28,早班,11111112,588,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:20,2026-05-28,早班,11111112,587,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:20,2026-05-28,早班,11111112,586,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:19,2026-05-28,早班,11111112,585,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:19,2026-05-28,早班,11111112,584,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:19,2026-05-28,早班,11111112,583,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:19,2026-05-28,早班,11111112,582,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:19,2026-05-28,早班,11111112,581,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:18,2026-05-28,早班,11111112,580,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:18,2026-05-28,早班,11111112,579,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:18,2026-05-28,早班,11111112,578,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:18,2026-05-28,早班,11111112,577,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:18,2026-05-28,早班,11111112,576,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:17,2026-05-28,早班,11111112,575,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:17,2026-05-28,早班,11111112,574,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:17,2026-05-28,早班,11111112,573,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:17,2026-05-28,早班,11111112,572,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:17,2026-05-28,早班,11111112,571,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:16,2026-05-28,早班,11111112,570,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:16,2026-05-28,早班,11111112,569,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:16,2026-05-28,早班,11111112,568,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:16,2026-05-28,早班,11111112,567,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,566,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,565,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,564,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,563,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,562,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:15,2026-05-28,早班,11111112,561,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:14,2026-05-28,早班,11111112,560,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:14,2026-05-28,早班,11111112,559,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:14,2026-05-28,早班,11111112,558,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:14,2026-05-28,早班,11111112,557,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:14,2026-05-28,早班,11111112,556,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:13,2026-05-28,早班,11111112,555,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:13,2026-05-28,早班,11111112,554,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:13,2026-05-28,早班,11111112,553,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:13,2026-05-28,早班,11111112,552,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,551,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,550,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,549,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,548,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,547,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:12,2026-05-28,早班,11111112,546,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:11,2026-05-28,早班,11111112,545,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:11,2026-05-28,早班,11111112,544,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:11,2026-05-28,早班,11111112,543,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:11,2026-05-28,早班,11111112,542,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:11,2026-05-28,早班,11111112,541,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:10,2026-05-28,早班,11111112,540,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:10,2026-05-28,早班,11111112,539,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:10,2026-05-28,早班,11111112,538,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:10,2026-05-28,早班,11111112,537,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,536,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,535,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,534,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,533,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,532,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:09,2026-05-28,早班,11111112,531,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:08,2026-05-28,早班,11111112,530,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:08,2026-05-28,早班,11111112,529,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:08,2026-05-28,早班,11111112,528,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:08,2026-05-28,早班,11111112,527,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:08,2026-05-28,早班,11111112,526,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:07,2026-05-28,早班,11111112,525,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:07,2026-05-28,早班,11111112,524,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:07,2026-05-28,早班,11111112,523,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:07,2026-05-28,早班,11111112,522,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,521,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,520,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,519,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,518,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,517,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:06,2026-05-28,早班,11111112,516,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:05,2026-05-28,早班,11111112,515,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:05,2026-05-28,早班,11111112,514,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:05,2026-05-28,早班,11111112,513,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:05,2026-05-28,早班,11111112,512,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:04,2026-05-28,早班,11111112,511,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:04,2026-05-28,早班,11111112,510,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:04,2026-05-28,早班,11111112,509,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:04,2026-05-28,早班,11111112,508,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:04,2026-05-28,早班,11111112,507,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,506,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,505,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,504,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,503,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,502,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:03,2026-05-28,早班,11111112,501,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:02,2026-05-28,早班,11111112,500,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:02,2026-05-28,早班,11111112,499,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:02,2026-05-28,早班,11111112,498,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:02,2026-05-28,早班,11111112,497,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:01,2026-05-28,早班,11111112,496,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:01,2026-05-28,早班,11111112,495,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:01,2026-05-28,早班,11111112,494,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:01,2026-05-28,早班,11111112,493,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:01,2026-05-28,早班,11111112,492,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:00,2026-05-28,早班,11111112,491,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:00,2026-05-28,早班,11111112,490,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:02:00,2026-05-28,早班,11111112,489,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:00,2026-05-28,早班,11111112,488,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:02:00,2026-05-28,早班,11111112,487,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:59,2026-05-28,早班,11111112,486,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:59,2026-05-28,早班,11111112,485,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:59,2026-05-28,早班,11111112,484,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:59,2026-05-28,早班,11111112,483,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:59,2026-05-28,早班,11111112,482,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:58,2026-05-28,早班,11111112,481,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:58,2026-05-28,早班,11111112,480,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:58,2026-05-28,早班,11111112,479,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:58,2026-05-28,早班,11111112,478,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:58,2026-05-28,早班,11111112,477,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:57,2026-05-28,早班,11111112,476,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:57,2026-05-28,早班,11111112,475,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:57,2026-05-28,早班,11111112,474,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:57,2026-05-28,早班,11111112,473,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:57,2026-05-28,早班,11111112,472,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:56,2026-05-28,早班,11111112,471,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:56,2026-05-28,早班,11111112,470,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:56,2026-05-28,早班,11111112,469,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:56,2026-05-28,早班,11111112,468,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:56,2026-05-28,早班,11111112,467,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:55,2026-05-28,早班,11111112,466,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:55,2026-05-28,早班,11111112,465,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:55,2026-05-28,早班,11111112,464,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:55,2026-05-28,早班,11111112,463,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:55,2026-05-28,早班,11111112,462,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:54,2026-05-28,早班,11111112,461,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:54,2026-05-28,早班,11111112,460,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:54,2026-05-28,早班,11111112,459,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:54,2026-05-28,早班,11111112,458,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:54,2026-05-28,早班,11111112,457,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:53,2026-05-28,早班,11111112,456,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:53,2026-05-28,早班,11111112,455,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:53,2026-05-28,早班,11111112,454,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:53,2026-05-28,早班,11111112,453,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:53,2026-05-28,早班,11111112,452,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:52,2026-05-28,早班,11111112,451,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:52,2026-05-28,早班,11111112,450,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:52,2026-05-28,早班,11111112,449,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:52,2026-05-28,早班,11111112,448,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:52,2026-05-28,早班,11111112,447,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:51,2026-05-28,早班,11111112,446,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:51,2026-05-28,早班,11111112,445,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:51,2026-05-28,早班,11111112,444,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:51,2026-05-28,早班,11111112,443,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:51,2026-05-28,早班,11111112,442,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:50,2026-05-28,早班,11111112,441,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:50,2026-05-28,早班,11111112,440,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:50,2026-05-28,早班,11111112,439,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:50,2026-05-28,早班,11111112,438,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:50,2026-05-28,早班,11111112,437,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:49,2026-05-28,早班,11111112,436,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
2026/5/28 14:01:49,2026-05-28,早班,11111112,435,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:49,2026-05-28,早班,11111112,434,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/28 14:01:49,2026-05-28,早班,11111112,433,NG,"混合缺陷[背面工号缺失NG,斜口NG]",2
